project_name,street_name,type,postal_district,market_segment,tenure,type_of_sale,no_of_units,price_in_sgd,nett_price,area_sqft,type_of_area,floor_level,unit_price_psf,date_of_sale
SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,600000,-,592,Strata,06 to 10,1013,Jun-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1320000,-,1163,Strata,11 to 15,1135,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1133000,-,840,Strata,01 to 05,1349,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1065000,-,818,Strata,11 to 15,1302,Jun-19
ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,828000,-,603,Strata,06 to 10,1374,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,910000,-,678,Strata,01 to 05,1342,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1311000,-,1012,Strata,06 to 10,1296,Jun-19
RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,795000,-,775,Strata,06 to 10,1026,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,623000,-,484,Strata,01 to 05,1286,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,1258000,-,721,Strata,01 to 05,1744,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1410000,-,1033,Strata,06 to 10,1365,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,892000,-,678,Strata,01 to 05,1315,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,654000,-,484,Strata,06 to 10,1350,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,628000,-,484,Strata,01 to 05,1297,Jun-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1449090,-,1130,Strata,06 to 10,1282,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1156000,-,915,Strata,11 to 15,1263,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1013000,-,818,Strata,01 to 05,1238,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1002000,-,818,Strata,01 to 05,1225,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,639000,-,484,Strata,06 to 10,1319,Jun-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1871910,-,1668,Strata,11 to 15,1122,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,666000,-,484,Strata,11 to 15,1375,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1050000,-,840,Strata,06 to 10,1251,Jun-19
THE TROPICA,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,1470000,-,1722,Strata,01 to 05,854,Jun-19
MODENA,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1300000,-,1410,Strata,06 to 10,922,Jun-19
EASTWOOD REGENCY,EASTWOOD ROAD,Apartment,16,OCR,Freehold,Resale,1,1265000,-,1195,Strata,01 to 05,1059,Jun-19
THE EDGEWATER,JALAN LOYANG BESAR,Condominium,17,OCR,Freehold,Resale,1,1388888,-,2336,Strata,01 to 05,595,Jun-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,900000,-,883,Strata,01 to 05,1020,Jun-19
Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1238000,-,1163,Strata,01 to 05,1065,Jun-19
WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1035000,-,915,Strata,06 to 10,1131,Jun-19
STRATFORD COURT,BEDOK RIA CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,1238000,-,1507,Strata,01 to 05,822,Jun-19
OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1240000,-,1410,Strata,11 to 15,879,Jun-19
THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Sub Sale,1,575000,-,463,Strata,11 to 15,1242,Jun-19
ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,1160000,-,861,Strata,01 to 05,1347,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,662000,-,484,Strata,11 to 15,1367,Jun-19
MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,660000,-,936,Strata,01 to 05,705,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,913000,-,678,Strata,01 to 05,1346,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,635000,-,484,Strata,01 to 05,1311,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,1385000,-,1033,Strata,06 to 10,1340,Jun-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1471770,-,1130,Strata,11 to 15,1302,Jun-19
PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,535000,-,506,Strata,01 to 05,1058,Jun-19
COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1100000,-,904,Strata,06 to 10,1217,Jun-19
CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1195000,-,1324,Strata,01 to 05,903,Jun-19
ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,1540000,-,1184,Strata,01 to 05,1301,Jun-19
CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,850000,-,947,Strata,06 to 10,897,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,644000,-,484,Strata,06 to 10,1330,Jun-19
CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,820000,-,947,Strata,06 to 10,866,Jun-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,833000,-,667,Strata,06 to 10,1248,Jun-19
KEW GREEN,KEW CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1994,Resale,1,2788000,-,4413,Strata,-,632,Jun-19
COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,840000,-,753,Strata,01 to 05,1115,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,2596000,-,1819,Strata,01 to 05,1427,Jun-19
BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1220000,-,1292,Strata,11 to 15,945,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,657000,-,484,Strata,06 to 10,1356,Jun-19
THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1040000,-,1012,Strata,21 to 25,1028,Jun-19
THE JOVELL,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2018,New Sale,1,824000,-,635,Strata,01 to 05,1297,Jun-19
DAHLIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,900000,-,1098,Strata,01 to 05,820,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,774000,-,592,Strata,01 to 05,1307,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,877000,-,614,Strata,01 to 05,1429,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,885000,-,678,Strata,01 to 05,1305,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,801000,-,592,Strata,06 to 10,1353,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,919000,-,678,Strata,06 to 10,1355,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,1122000,-,764,Strata,01 to 05,1468,Jun-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1459620,-,1130,Strata,06 to 10,1291,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,928000,-,678,Strata,06 to 10,1368,Jun-19
THE ALPS RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2015,New Sale,1,1210000,-,936,Strata,11 to 15,1292,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,883000,-,614,Strata,01 to 05,1439,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,1485000,-,1001,Strata,01 to 05,1483,Jun-19
THE TANAMERA,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1990,Resale,1,1250000,-,1324,Strata,11 to 15,944,Jun-19
CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1155000,-,1324,Strata,01 to 05,872,Jun-19
LAGUNA GREEN,JALAN HAJIJAH,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,990000,-,1066,Strata,01 to 05,929,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,1996000,-,1410,Strata,01 to 05,1416,Jun-19
PARBURY HILL CONDOMINIUM,PARBURY AVENUE,Condominium,16,OCR,Freehold,Resale,1,1120000,-,840,Strata,01 to 05,1334,Jun-19
OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,900000,-,1216,Strata,16 to 20,740,Jun-19
WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1200000,-,1130,Strata,06 to 10,1062,Jun-19
THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,510000,-,474,Strata,01 to 05,1077,Jun-19
SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,980000,-,980,Strata,06 to 10,1000,Jun-19
THE TAPESTRY,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2017,New Sale,1,1300860,-,990,Strata,11 to 15,1314,Jun-19
THE TANAMERA,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1990,Resale,1,1150000,-,1324,Strata,06 to 10,869,Jun-19
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1128000,-,1249,Strata,06 to 10,903,Jun-19
TREASURE AT TAMPINES,TAMPINES LANE,Condominium,18,OCR,99 yrs lease commencing from 2018,New Sale,1,896000,-,614,Strata,11 to 15,1460,Jun-19
LOYANG VALLEY,LOYANG AVENUE,Condominium,17,OCR,99 yrs lease commencing from 1982,Resale,1,1270000,-,1862,Strata,01 to 05,682,Jun-19
EASTWOOD REGENCY,EASTWOOD ROAD,Apartment,16,OCR,Freehold,Resale,1,640000,-,409,Strata,01 to 05,1565,Jun-19
FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,650000,-,646,Strata,01 to 05,1006,Jun-19
D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,805000,-,753,Strata,01 to 05,1068,Jun-19
PARC KOMO,UPPER CHANGI ROAD NORTH,Apartment,17,OCR,Freehold,New Sale,1,1081000,-,721,Strata,01 to 05,1499,Jun-19
